"MMM","lambda","metric","Coeff","Trait_metric"
-0.000202433355618918,31.6227766016838,"CF30a",-4.78333439807373e-05,"FvFm_Ratio"
-0.000254269643242271,25.1188643150958,"CF30a",-6.02737872998714e-05,"FvFm_Ratio"
-0.00031919502655988,19.9526231496888,"CF30a",-7.59667775300951e-05,"FvFm_Ratio"
-0.000400409810267711,15.8489319246111,"CF30a",-9.57719977792434e-05,"FvFm_Ratio"
-0.00050183804353973,12.5892541179417,"CF30a",-0.000120781150661462,"FvFm_Ratio"
-0.000628258768507608,10,"CF30a",-0.000152382769965612,"FvFm_Ratio"
-0.000785443170808686,7.94328234724281,"CF30a",-0.000192345865464219,"FvFm_Ratio"
-0.000980286889170617,6.30957344480193,"CF30a",-0.000242927840188931,"FvFm_Ratio"
-0.00122092014297786,5.01187233627272,"CF30a",-0.000307013329303775,"FvFm_Ratio"
-0.00151677017800366,3.98107170553497,"CF30a",-0.000388291630097398,"FvFm_Ratio"
-0.00187854176332323,3.16227766016838,"CF30a",-0.000491480665244366,"FvFm_Ratio"
-0.00231807428371836,2.51188643150958,"CF30a",-0.000622603916455773,"FvFm_Ratio"
-0.00284803211464768,1.99526231496888,"CF30a",-0.00078932180459681,"FvFm_Ratio"
-0.00348139287215307,1.58489319246111,"CF30a",-0.00100132330994672,"FvFm_Ratio"
-0.0042307223411622,1.25892541179417,"CF30a",-0.00127068391825411,"FvFm_Ratio"
-0.00510726454091877,1,"CF30a",-0.00161226922605602,"FvFm_Ratio"
-0.00611992196526647,0.794328234724281,"CF30a",-0.0020439364887711,"FvFm_Ratio"
-0.00727424714188462,0.630957344480193,"CF30a",-0.00258650402678664,"FvFm_Ratio"
-0.00857157834586422,0.501187233627272,"CF30a",-0.00326330053732055,"FvFm_Ratio"
-0.0100084235709164,0.398107170553497,"CF30a",-0.00409916840661716,"FvFm_Ratio"
-0.0115761274104547,0.316227766016838,"CF30a",-0.00511887423607048,"FvFm_Ratio"
-0.0132601349073872,0.251188643150958,"CF30a",-0.00634638041864909,"FvFm_Ratio"
-0.0150418846572186,0.199526231496888,"CF30a",-0.00779857315236354,"FvFm_Ratio"
-0.0168970412786007,0.158489319246111,"CF30a",-0.00948776774579485,"FvFm_Ratio"
-0.0187973222499476,0.125892541179417,"CF30a",-0.0114171282307781,"FvFm_Ratio"
-0.0207069577734863,0.1,"CF30a",-0.0135861548978029,"FvFm_Ratio"
-0.0225984044168942,0.0794328234724281,"CF30a",-0.0159704883519278,"FvFm_Ratio"
-0.0244281351832619,0.0630957344480193,"CF30a",-0.018555364372218,"FvFm_Ratio"
-0.026169039795614,0.0501187233627272,"CF30a",-0.021299806873475,"FvFm_Ratio"
-0.0277954796761454,0.0398107170553497,"CF30a",-0.0241591455096517,"FvFm_Ratio"
-0.0292919025771617,0.0316227766016838,"CF30a",-0.0270786930967298,"FvFm_Ratio"
-0.0306561128450434,0.0251188643150958,"CF30a",-0.0299944758197776,"FvFm_Ratio"
-0.0319014085666549,0.0199526231496888,"CF30a",-0.0328348014979705,"FvFm_Ratio"
-0.0330293314149688,0.0158489319246111,"CF30a",-0.035538671702662,"FvFm_Ratio"
-0.0341345717741169,0.0125892541179417,"CF30a",-0.0379986539625915,"FvFm_Ratio"
-0.0352228106692984,0.01,"CF30a",-0.040166877326914,"FvFm_Ratio"
-0.0363649328891264,0.00794328234724281,"CF30a",-0.0419686730401919,"FvFm_Ratio"
-0.0376811921278631,0.00630957344480193,"CF30a",-0.0433245723573399,"FvFm_Ratio"
-0.039208744907351,0.00501187233627272,"CF30a",-0.0442070704520576,"FvFm_Ratio"
-0.0410399700333051,0.00398107170553497,"CF30a",-0.0445867487224487,"FvFm_Ratio"
-0.0432134971805582,0.00316227766016838,"CF30a",-0.0444541393287199,"FvFm_Ratio"
-0.045795092376097,0.00251188643150958,"CF30a",-0.0438261745715432,"FvFm_Ratio"
-0.0488076412307683,0.00199526231496888,"CF30a",-0.0427405987362503,"FvFm_Ratio"
-0.0522383126108768,0.00158489319246111,"CF30a",-0.0412552730978228,"FvFm_Ratio"
-0.0560422379318769,0.00125892541179417,"CF30a",-0.0394429383442454,"FvFm_Ratio"
-0.0601254851368403,0.001,"CF30a",-0.0373980668692484,"FvFm_Ratio"
-0.0643785494309449,0.000794328234724281,"CF30a",-0.0352120316751531,"FvFm_Ratio"
-0.0686793592909397,0.000630957344480193,"CF30a",-0.0329735804279043,"FvFm_Ratio"
-0.0729058779911234,0.000501187233627271,"CF30a",-0.0307630493949435,"FvFm_Ratio"
-0.0769478223609899,0.000398107170553497,"CF30a",-0.0286477218760626,"FvFm_Ratio"
-0.0806863323481058,0.000316227766016838,"CF30a",-0.026694660083468,"FvFm_Ratio"
-0.0841058552046068,0.000251188643150958,"CF30a",-0.0249123486984194,"FvFm_Ratio"
-0.087152692343725,0.000199526231496888,"CF30a",-0.0233289757161148,"FvFm_Ratio"
-0.089807418573595,0.000158489319246111,"CF30a",-0.0219534267605466,"FvFm_Ratio"
-0.0920704672102049,0.000125892541179417,"CF30a",-0.0207840197335632,"FvFm_Ratio"
-0.0939854557544569,1e-04,"CF30a",-0.0197966846603844,"FvFm_Ratio"
-0.0956190506025642,7.94328234724281e-05,"CF30a",-0.0189558860636447,"FvFm_Ratio"
-0.0969589981485262,6.30957344480193e-05,"CF30a",-0.0182677549968723,"FvFm_Ratio"
-0.0980439565020292,5.01187233627271e-05,"CF30a",-0.0177115070529799,"FvFm_Ratio"
-0.0989363659237762,3.98107170553497e-05,"CF30a",-0.0172543454830786,"FvFm_Ratio"
-0.0996840802269035,3.16227766016838e-05,"CF30a",-0.0168714478317387,"FvFm_Ratio"
-0.100264107790934,2.51188643150958e-05,"CF30a",-0.0165749883395335,"FvFm_Ratio"
-0.100758209853333,1.99526231496888e-05,"CF30a",-0.0163222782110706,"FvFm_Ratio"
-0.101137045773014,1.58489319246111e-05,"CF30a",-0.0161288231949463,"FvFm_Ratio"
-0.101442031212411,1.25892541179417e-05,"CF30a",-0.0159731243883546,"FvFm_Ratio"
-0.101708178645491,1e-05,"CF30a",-0.0158370850930475,"FvFm_Ratio"
-0.101904393918654,7.94328234724282e-06,"CF30a",-0.0157369598764816,"FvFm_Ratio"
-0.102034672092897,6.30957344480192e-06,"CF30a",-0.0156707030791588,"FvFm_Ratio"
-0.102164687512041,5.01187233627271e-06,"CF30a",-0.0156043570035105,"FvFm_Ratio"
-0.102229702228972,3.98107170553497e-06,"CF30a",-0.015571333865626,"FvFm_Ratio"
-0.102358810661145,3.16227766016838e-06,"CF30a",-0.0155052222856649,"FvFm_Ratio"
-0.102422381142781,2.51188643150958e-06,"CF30a",-0.0154726889371079,"FvFm_Ratio"
-0.102485510475057,1.99526231496887e-06,"CF30a",-0.0154403875645202,"FvFm_Ratio"
-0.102547949214604,1.58489319246111e-06,"CF30a",-0.0154083706570769,"FvFm_Ratio"
-0.102609486565067,1.25892541179417e-06,"CF30a",-0.0153767537108859,"FvFm_Ratio"
-0.102669946759701,1e-06,"CF30a",-0.0153456440098402,"FvFm_Ratio"
-0.102729193979883,7.94328234724282e-07,"CF30a",-0.0153151270531424,"FvFm_Ratio"
-0.102787129281061,6.30957344480192e-07,"CF30a",-0.0152852670782761,"FvFm_Ratio"
-0.102843684652691,5.01187233627271e-07,"CF30a",-0.0152561102762719,"FvFm_Ratio"
-0.102898816944234,3.98107170553497e-07,"CF30a",-0.0152276880872761,"FvFm_Ratio"
-0.102952502560894,3.16227766016838e-07,"CF30a",-0.0152000200654263,"FvFm_Ratio"
-0.103004733100842,2.51188643150957e-07,"CF30a",-0.0151731162754548,"FvFm_Ratio"
-0.103055511857353,1.99526231496887e-07,"CF30a",-0.0151469792738335,"FvFm_Ratio"
-0.10310485104619,1.58489319246111e-07,"CF30a",-0.0151216057357394,"FvFm_Ratio"
-0.103152769619568,1.25892541179417e-07,"CF30a",-0.015096987783338,"FvFm_Ratio"
-0.103199291547488,1e-07,"CF30a",-0.0150731140638867,"FvFm_Ratio"
-0.103244444469168,7.94328234724279e-08,"CF30a",-0.0150499706197179,"FvFm_Ratio"
-0.103288258636837,6.30957344480192e-08,"CF30a",-0.0150275415862784,"FvFm_Ratio"
-0.103330766090296,5.01187233627271e-08,"CF30a",-0.0150058097490351,"FvFm_Ratio"
-0.103372000013575,3.98107170553497e-08,"CF30a",-0.0149847569852083,"FvFm_Ratio"
-0.10341199423526,3.16227766016838e-08,"CF30a",-0.0149643646120108,"FvFm_Ratio"
-0.10345078284214,2.51188643150957e-08,"CF30a",-0.014944613659337,"FvFm_Ratio"
-0.103488399882227,1.99526231496887e-08,"CF30a",-0.0149254850816598,"FvFm_Ratio"
-0.103524879138193,1.58489319246111e-08,"CF30a",-0.0149069599211963,"FvFm_Ratio"
-0.103560253956273,1.25892541179417e-08,"CF30a",-0.0148890194321555,"FvFm_Ratio"
-0.103594557118771,1e-08,"CF30a",-0.0148716451740139,"FvFm_Ratio"
-0.103627820750834,7.94328234724279e-09,"CF30a",-0.014854819080235,"FvFm_Ratio"
-0.103660076254069,6.30957344480192e-09,"CF30a",-0.0148385235075914,"FvFm_Ratio"
-0.103691354261157,5.01187233627271e-09,"CF30a",-0.0148227412702302,"FvFm_Ratio"
-0.103721684606834,3.98107170553497e-09,"CF30a",-0.0148074556617954,"FvFm_Ratio"
-0.10375109631157,3.16227766016838e-09,"CF30a",-0.0147926504682489,"FvFm_Ratio"
-0.103779617575073,2.51188643150957e-09,"CF30a",-0.0147783099734988,"FvFm_Ratio"
-0.103807275777316,1.99526231496887e-09,"CF30a",-0.0147644189595051,"FvFm_Ratio"
-0.103834097485304,1.58489319246111e-09,"CF30a",-0.0147509627021906,"FvFm_Ratio"
-0.103860108464152,1.25892541179417e-09,"CF30a",-0.0147379269642047,"FvFm_Ratio"
-0.10388533369137,1e-09,"CF30a",-0.0147252979853656,"FvFm_Ratio"
-6.45663596466236e-06,1000,"Turbidity",4.25581730623038e-07,"FvFm_Ratio"
-8.12783007284052e-06,794.328234724281,"Turbidity",5.35763450230025e-07,"FvFm_Ratio"
-1.02313917842184e-05,630.957344480193,"Turbidity",6.74436413638149e-07,"FvFm_Ratio"
-1.28790696206577e-05,501.187233627272,"Turbidity",8.48986235636981e-07,"FvFm_Ratio"
-1.62114280620496e-05,398.107170553497,"Turbidity",1.06868535448903e-06,"FvFm_Ratio"
-2.04052399063553e-05,316.227766016838,"Turbidity",1.34519717652042e-06,"FvFm_Ratio"
-2.56827522729949e-05,251.188643150958,"Turbidity",1.69318939224893e-06,"FvFm_Ratio"
-3.23232882649776e-05,199.526231496888,"Turbidity",2.13110275925257e-06,"FvFm_Ratio"
-4.06777522355368e-05,158.489319246111,"Turbidity",2.6821136793049e-06,"FvFm_Ratio"
-5.11867324748583e-05,125.892541179417,"Turbidity",3.37533772985195e-06,"FvFm_Ratio"
-6.44030415439388e-05,100,"Turbidity",4.24733181478348e-06,"FvFm_Ratio"
-8.10197000421759e-05,79.4328234724281,"Turbidity",5.34396488442708e-06,"FvFm_Ratio"
-0.000101904548948271,63.0957344480193,"Turbidity",6.72274120717934e-06,"FvFm_Ratio"
-0.000128142856685373,50.1187233627272,"Turbidity",8.45567567929249e-06,"FvFm_Ratio"
-0.000161089446510801,39.8107170553497,"Turbidity",1.06328369657793e-05,"FvFm_Ratio"
-0.000202433355618918,31.6227766016838,"Turbidity",1.33706786901648e-05,"FvFm_Ratio"
-0.000254269643242271,25.1188643150958,"Turbidity",1.68037190482522e-05,"FvFm_Ratio"
-0.00031919502655988,19.9526231496888,"Turbidity",2.11092018784238e-05,"FvFm_Ratio"
-0.000400409810267711,15.8489319246111,"Turbidity",2.65038665993279e-05,"FvFm_Ratio"
-0.00050183804353973,12.5892541179417,"Turbidity",3.32556621605448e-05,"FvFm_Ratio"
-0.000628258768507608,10,"Turbidity",4.16945509739147e-05,"FvFm_Ratio"
-0.000785443170808686,7.94328234724281,"Turbidity",5.22250481363214e-05,"FvFm_Ratio"
-0.000980286889170617,6.30957344480193,"Turbidity",6.53406412605927e-05,"FvFm_Ratio"
-0.00122092014297786,5.01187233627272,"Turbidity",8.1640339366514e-05,"FvFm_Ratio"
-0.00151677017800366,3.98107170553497,"Turbidity",0.000101847920440504,"FvFm_Ratio"
-0.00187854176332323,3.16227766016838,"Turbidity",0.000126835208162869,"FvFm_Ratio"
-0.00231807428371836,2.51188643150958,"Turbidity",0.000157652246553744,"FvFm_Ratio"
-0.00284803211464768,1.99526231496888,"Turbidity",0.000195569982071375,"FvFm_Ratio"
-0.00348139287215307,1.58489319246111,"Turbidity",0.000242142479804428,"FvFm_Ratio"
-0.0042307223411622,1.25892541179417,"Turbidity",0.000299317500644866,"FvFm_Ratio"
-0.00510726454091877,1,"Turbidity",0.000369590086717276,"FvFm_Ratio"
-0.00611992196526647,0.794328234724281,"Turbidity",0.000456256780620515,"FvFm_Ratio"
-0.00727424714188462,0.630957344480193,"Turbidity",0.000563773975268858,"FvFm_Ratio"
-0.00857157834586422,0.501187233627272,"Turbidity",0.000698238488247497,"FvFm_Ratio"
-0.0100084235709164,0.398107170553497,"Turbidity",0.00086797160153256,"FvFm_Ratio"
-0.0115761274104547,0.316227766016838,"Turbidity",0.00108414777846854,"FvFm_Ratio"
-0.0132601349073872,0.251188643150958,"Turbidity",0.00136124229731596,"FvFm_Ratio"
-0.0150418846572186,0.199526231496888,"Turbidity",0.00171788058170041,"FvFm_Ratio"
-0.0168970412786007,0.158489319246111,"Turbidity",0.00217635940573734,"FvFm_Ratio"
-0.0187973222499476,0.125892541179417,"Turbidity",0.00276262310841457,"FvFm_Ratio"
-0.0207069577734863,0.1,"Turbidity",0.00350512870572098,"FvFm_Ratio"
-0.0225984044168942,0.0794328234724281,"Turbidity",0.00443452913693511,"FvFm_Ratio"
-0.0244281351832619,0.0630957344480193,"Turbidity",0.00557979069688887,"FvFm_Ratio"
-0.026169039795614,0.0501187233627272,"Turbidity",0.00696828108800401,"FvFm_Ratio"
-0.0277954796761454,0.0398107170553497,"Turbidity",0.00862247648736975,"FvFm_Ratio"
-0.0292919025771617,0.0316227766016838,"Turbidity",0.0105579767460135,"FvFm_Ratio"
-0.0306561128450434,0.0251188643150958,"Turbidity",0.0127816882267702,"FvFm_Ratio"
-0.0319014085666549,0.0199526231496888,"Turbidity",0.0152906330716929,"FvFm_Ratio"
-0.0330293314149688,0.0158489319246111,"Turbidity",0.0180754289510161,"FvFm_Ratio"
-0.0341345717741169,0.0125892541179417,"Turbidity",0.0211103463258299,"FvFm_Ratio"
-0.0352228106692984,0.01,"Turbidity",0.0243779477527909,"FvFm_Ratio"
-0.0363649328891264,0.00794328234724281,"Turbidity",0.027853365549704,"FvFm_Ratio"
-0.0376811921278631,0.00630957344480193,"Turbidity",0.0314834708452015,"FvFm_Ratio"
-0.039208744907351,0.00501187233627272,"Turbidity",0.0352558686914904,"FvFm_Ratio"
-0.0410399700333051,0.00398107170553497,"Turbidity",0.039100799822316,"FvFm_Ratio"
-0.0432134971805582,0.00316227766016838,"Turbidity",0.0430490230391245,"FvFm_Ratio"
-0.045795092376097,0.00251188643150958,"Turbidity",0.0469991268559479,"FvFm_Ratio"
-0.0488076412307683,0.00199526231496888,"Turbidity",0.0508959750239911,"FvFm_Ratio"
-0.0522383126108768,0.00158489319246111,"Turbidity",0.0546834011648964,"FvFm_Ratio"
-0.0560422379318769,0.00125892541179417,"Turbidity",0.0583063059692511,"FvFm_Ratio"
-0.0601254851368403,0.001,"Turbidity",0.0617022423130543,"FvFm_Ratio"
-0.0643785494309449,0.000794328234724281,"Turbidity",0.0648325647055168,"FvFm_Ratio"
-0.0686793592909397,0.000630957344480193,"Turbidity",0.067671339945006,"FvFm_Ratio"
-0.0729058779911234,0.000501187233627271,"Turbidity",0.0702055537008217,"FvFm_Ratio"
-0.0769478223609899,0.000398107170553497,"Turbidity",0.0724344024719155,"FvFm_Ratio"
-0.0806863323481058,0.000316227766016838,"Turbidity",0.0743562343392052,"FvFm_Ratio"
-0.0841058552046068,0.000251188643150958,"Turbidity",0.0760084524798038,"FvFm_Ratio"
-0.087152692343725,0.000199526231496888,"Turbidity",0.0774063496064303,"FvFm_Ratio"
-0.089807418573595,0.000158489319246111,"Turbidity",0.0785737784206568,"FvFm_Ratio"
-0.0920704672102049,0.000125892541179417,"Turbidity",0.079535888557428,"FvFm_Ratio"
-0.0939854557544569,1e-04,"Turbidity",0.0803271064010587,"FvFm_Ratio"
-0.0956190506025642,7.94328234724281e-05,"Turbidity",0.0809840804805351,"FvFm_Ratio"
-0.0969589981485262,6.30957344480193e-05,"Turbidity",0.081512741679335,"FvFm_Ratio"
-0.0980439565020292,5.01187233627271e-05,"Turbidity",0.081934975448952,"FvFm_Ratio"
-0.0989363659237762,3.98107170553497e-05,"Turbidity",0.082277762708202,"FvFm_Ratio"
-0.0996840802269035,3.16227766016838e-05,"Turbidity",0.0825608867788207,"FvFm_Ratio"
-0.100264107790934,2.51188643150958e-05,"Turbidity",0.0827791370231195,"FvFm_Ratio"
-0.100758209853333,1.99526231496888e-05,"Turbidity",0.0829630147913798,"FvFm_Ratio"
-0.101137045773014,1.58489319246111e-05,"Turbidity",0.0831034079674155,"FvFm_Ratio"
-0.101442031212411,1.25892541179417e-05,"Turbidity",0.0832159583634064,"FvFm_Ratio"
-0.101708178645491,1e-05,"Turbidity",0.0833132683869983,"FvFm_Ratio"
-0.101904393918654,7.94328234724282e-06,"Turbidity",0.0833848421349989,"FvFm_Ratio"
-0.102034672092897,6.30957344480192e-06,"Turbidity",0.0834326347633581,"FvFm_Ratio"
-0.102164687512041,5.01187233627271e-06,"Turbidity",0.0834801793537858,"FvFm_Ratio"
-0.102229702228972,3.98107170553497e-06,"Turbidity",0.0835040115838377,"FvFm_Ratio"
-0.102358810661145,3.16227766016838e-06,"Turbidity",0.0835509551943243,"FvFm_Ratio"
-0.102422381142781,2.51188643150958e-06,"Turbidity",0.0835737206180597,"FvFm_Ratio"
-0.102485510475057,1.99526231496887e-06,"Turbidity",0.0835963603962808,"FvFm_Ratio"
-0.102547949214604,1.58489319246111e-06,"Turbidity",0.0836185876674888,"FvFm_Ratio"
-0.102609486565067,1.25892541179417e-06,"Turbidity",0.083640260720537,"FvFm_Ratio"
-0.102669946759701,1e-06,"Turbidity",0.083661303546502,"FvFm_Ratio"
-0.102729193979883,7.94328234724282e-07,"Turbidity",0.083681674816124,"FvFm_Ratio"
-0.102787129281061,6.30957344480192e-07,"Turbidity",0.0837013545140865,"FvFm_Ratio"
-0.102843684652691,5.01187233627271e-07,"Turbidity",0.0837203368575842,"FvFm_Ratio"
-0.102898816944234,3.98107170553497e-07,"Turbidity",0.0837386258732445,"FvFm_Ratio"
-0.102952502560894,3.16227766016838e-07,"Turbidity",0.0837562323756367,"FvFm_Ratio"
-0.103004733100842,2.51188643150957e-07,"Turbidity",0.0837731718205073,"FvFm_Ratio"
-0.103055511857353,1.99526231496887e-07,"Turbidity",0.0837894627560217,"FvFm_Ratio"
-0.10310485104619,1.58489319246111e-07,"Turbidity",0.0838051256996414,"FvFm_Ratio"
-0.103152769619568,1.25892541179417e-07,"Turbidity",0.0838201823230839,"FvFm_Ratio"
-0.103199291547488,1e-07,"Turbidity",0.0838346548620095,"FvFm_Ratio"
-0.103244444469168,7.94328234724279e-08,"Turbidity",0.0838485656903572,"FvFm_Ratio"
-0.103288258636837,6.30957344480192e-08,"Turbidity",0.0838619370157074,"FvFm_Ratio"
-0.103330766090296,5.01187233627271e-08,"Turbidity",0.0838747906638325,"FvFm_Ratio"
-0.103372000013575,3.98107170553497e-08,"Turbidity",0.0838871479291036,"FvFm_Ratio"
-0.10341199423526,3.16227766016838e-08,"Turbidity",0.0838990294735791,"FvFm_Ratio"
-0.10345078284214,2.51188643150957e-08,"Turbidity",0.0839104552620871,"FvFm_Ratio"
-0.103488399882227,1.99526231496887e-08,"Turbidity",0.0839214445238864,"FvFm_Ratio"
-0.103524879138193,1.58489319246111e-08,"Turbidity",0.0839320157338986,"FvFm_Ratio"
-0.103560253956273,1.25892541179417e-08,"Turbidity",0.0839421866082733,"FvFm_Ratio"
-0.103594557118771,1e-08,"Turbidity",0.083951974110367,"FvFm_Ratio"
-0.103627820750834,7.94328234724279e-09,"Turbidity",0.0839613944641902,"FvFm_Ratio"
-0.103660076254069,6.30957344480192e-09,"Turbidity",0.0839704631731105,"FvFm_Ratio"
-0.103691354261157,5.01187233627271e-09,"Turbidity",0.0839791950421492,"FvFm_Ratio"
-0.103721684606834,3.98107170553497e-09,"Turbidity",0.0839876042026211,"FvFm_Ratio"
-0.10375109631157,3.16227766016838e-09,"Turbidity",0.0839957041381795,"FvFm_Ratio"
-0.103779617575073,2.51188643150957e-09,"Turbidity",0.0840035077115693,"FvFm_Ratio"
-0.103807275777316,1.99526231496887e-09,"Turbidity",0.0840110271915658,"FvFm_Ratio"
-0.103834097485304,1.58489319246111e-09,"Turbidity",0.0840182742797196,"FvFm_Ratio"
-0.103860108464152,1.25892541179417e-09,"Turbidity",0.0840252601366292,"FvFm_Ratio"
-0.10388533369137,1e-09,"Turbidity",0.0840319954075434,"FvFm_Ratio"
-6.45663596466236e-06,1000,"Velocity_OM",7.94805070131718e-07,"FvFm_Ratio"
-8.12783007284052e-06,794.328234724281,"Velocity_OM",1.00097169148041e-06,"FvFm_Ratio"
-1.02313917842184e-05,630.957344480193,"Velocity_OM",1.26029914844513e-06,"FvFm_Ratio"
-1.28790696206577e-05,501.187233627272,"Velocity_OM",1.58686098631412e-06,"FvFm_Ratio"
-1.62114280620496e-05,398.107170553497,"Velocity_OM",1.99811722777498e-06,"FvFm_Ratio"
-2.04052399063553e-05,316.227766016838,"Velocity_OM",2.51607867977629e-06,"FvFm_Ratio"
-2.56827522729949e-05,251.188643150958,"Velocity_OM",3.16850267405246e-06,"FvFm_Ratio"
-3.23232882649776e-05,199.526231496888,"Velocity_OM",3.99040852578566e-06,"FvFm_Ratio"
-4.06777522355368e-05,158.489319246111,"Velocity_OM",5.02600132336832e-06,"FvFm_Ratio"
-5.11867324748583e-05,125.892541179417,"Velocity_OM",6.33111893574903e-06,"FvFm_Ratio"
-6.44030415439388e-05,100,"Velocity_OM",7.97635206619747e-06,"FvFm_Ratio"
-8.10197000421759e-05,79.4328234724281,"Velocity_OM",1.00510340512175e-05,"FvFm_Ratio"
-0.000101904548948271,63.0957344480193,"Velocity_OM",1.26683605193875e-05,"FvFm_Ratio"
-0.000128142856685373,50.1187233627272,"Velocity_OM",1.59719855485021e-05,"FvFm_Ratio"
-0.000161089446510801,39.8107170553497,"Velocity_OM",2.01445598950543e-05,"FvFm_Ratio"
-0.000202433355618918,31.6227766016838,"Velocity_OM",2.54742380563477e-05,"FvFm_Ratio"
-0.000254269643242271,25.1188643150958,"Velocity_OM",3.2179438963906e-05,"FvFm_Ratio"
-0.00031919502655988,19.9526231496888,"Velocity_OM",4.06829789210048e-05,"FvFm_Ratio"
-0.000400409810267711,15.8489319246111,"Velocity_OM",5.14852063448522e-05,"FvFm_Ratio"
-0.00050183804353973,12.5892541179417,"Velocity_OM",6.52347435239515e-05,"FvFm_Ratio"
-0.000628258768507608,10,"Velocity_OM",8.27763582013117e-05,"FvFm_Ratio"
-0.000785443170808686,7.94328234724281,"Velocity_OM",0.000105215459222859,"FvFm_Ratio"
-0.000980286889170617,6.30957344480193,"Velocity_OM",0.0001340048854136,"FvFm_Ratio"
-0.00122092014297786,5.01187233627272,"Velocity_OM",0.000171061080559683,"FvFm_Ratio"
-0.00151677017800366,3.98107170553497,"Velocity_OM",0.000218917991087163,"FvFm_Ratio"
-0.00187854176332323,3.16227766016838,"Velocity_OM",0.000280927538410796,"FvFm_Ratio"
-0.00231807428371836,2.51188643150958,"Velocity_OM",0.00036151443577852,"FvFm_Ratio"
-0.00284803211464768,1.99526231496888,"Velocity_OM",0.000466489321387935,"FvFm_Ratio"
-0.00348139287215307,1.58489319246111,"Velocity_OM",0.00060341208065578,"FvFm_Ratio"
-0.0042307223411622,1.25892541179417,"Velocity_OM",0.000782013597958505,"FvFm_Ratio"
-0.00510726454091877,1,"Velocity_OM",0.00101459962760287,"FvFm_Ratio"
-0.00611992196526647,0.794328234724281,"Velocity_OM",0.00131645533586443,"FvFm_Ratio"
-0.00727424714188462,0.630957344480193,"Velocity_OM",0.00170617061125924,"FvFm_Ratio"
-0.00857157834586422,0.501187233627272,"Velocity_OM",0.00220586096017,"FvFm_Ratio"
-0.0100084235709164,0.398107170553497,"Velocity_OM",0.00284124356814873,"FvFm_Ratio"
-0.0115761274104547,0.316227766016838,"Velocity_OM",0.00364151225638279,"FvFm_Ratio"
-0.0132601349073872,0.251188643150958,"Velocity_OM",0.00463891588701249,"FvFm_Ratio"
-0.0150418846572186,0.199526231496888,"Velocity_OM",0.00586835900802578,"FvFm_Ratio"
-0.0168970412786007,0.158489319246111,"Velocity_OM",0.00736520627562984,"FvFm_Ratio"
-0.0187973222499476,0.125892541179417,"Velocity_OM",0.00916346731842388,"FvFm_Ratio"
-0.0207069577734863,0.1,"Velocity_OM",0.0112925853637973,"FvFm_Ratio"
-0.0225984044168942,0.0794328234724281,"Velocity_OM",0.0137748666005697,"FvFm_Ratio"
-0.0244281351832619,0.0630957344480193,"Velocity_OM",0.0166177936443047,"FvFm_Ratio"
-0.026169039795614,0.0501187233627272,"Velocity_OM",0.0198161867607894,"FvFm_Ratio"
-0.0277954796761454,0.0398107170553497,"Velocity_OM",0.0233471368561297,"FvFm_Ratio"
-0.0292919025771617,0.0316227766016838,"Velocity_OM",0.0271692811562105,"FvFm_Ratio"
-0.0306561128450434,0.0251188643150958,"Velocity_OM",0.0312233892741416,"FvFm_Ratio"
-0.0319014085666549,0.0199526231496888,"Velocity_OM",0.0354345198738758,"FvFm_Ratio"
-0.0330293314149688,0.0158489319246111,"Velocity_OM",0.039714971383702,"FvFm_Ratio"
-0.0341345717741169,0.0125892541179417,"Velocity_OM",0.0439755540628138,"FvFm_Ratio"
-0.0352228106692984,0.01,"Velocity_OM",0.048123631652712,"FvFm_Ratio"
-0.0363649328891264,0.00794328234724281,"Velocity_OM",0.0520765652923488,"FvFm_Ratio"
-0.0376811921278631,0.00630957344480193,"Velocity_OM",0.0557656177163104,"FvFm_Ratio"
-0.039208744907351,0.00501187233627272,"Velocity_OM",0.0591455664113321,"FvFm_Ratio"
-0.0410399700333051,0.00398107170553497,"Velocity_OM",0.062187763695893,"FvFm_Ratio"
-0.0432134971805582,0.00316227766016838,"Velocity_OM",0.0648986593070969,"FvFm_Ratio"
-0.045795092376097,0.00251188643150958,"Velocity_OM",0.0672865596964806,"FvFm_Ratio"
-0.0488076412307683,0.00199526231496888,"Velocity_OM",0.069381787384797,"FvFm_Ratio"
-0.0522383126108768,0.00158489319246111,"Velocity_OM",0.0712196786138997,"FvFm_Ratio"
-0.0560422379318769,0.00125892541179417,"Velocity_OM",0.0728364756838428,"FvFm_Ratio"
-0.0601254851368403,0.001,"Velocity_OM",0.0742619634576802,"FvFm_Ratio"
-0.0643785494309449,0.000794328234724281,"Velocity_OM",0.0755226011411159,"FvFm_Ratio"
-0.0686793592909397,0.000630957344480193,"Velocity_OM",0.0766387424365062,"FvFm_Ratio"
-0.0729058779911234,0.000501187233627271,"Velocity_OM",0.0776253994265692,"FvFm_Ratio"
-0.0769478223609899,0.000398107170553497,"Velocity_OM",0.0784936901573232,"FvFm_Ratio"
-0.0806863323481058,0.000316227766016838,"Velocity_OM",0.0792479564282287,"FvFm_Ratio"
-0.0841058552046068,0.000251188643150958,"Velocity_OM",0.0799034961690653,"FvFm_Ratio"
-0.087152692343725,0.000199526231496888,"Velocity_OM",0.0804655315439563,"FvFm_Ratio"
-0.089807418573595,0.000158489319246111,"Velocity_OM",0.0809411953517602,"FvFm_Ratio"
